cycSecs,cycMps,cycGrade,cycRoadType
1262,10.27777778,0,0
1263,10.44444444,0,0
1264,10.80555556,0,0
1265,11.08333333,0,0
1266,11.05555556,0,0
1267,10.69444444,0,0
1268,9.833333333,0,0
1269,9.305555556,0,0
1270,8.833333333,0,0
1271,8,0,0
1272,7.888888889,0,0
1273,7.222222222,0,0
1274,6.472222222,0,0
1275,5.527777778,0,0
1276,4.888888889,0,0
1277,4.444444444,0,0
1278,4.166666667,0,0
1279,4.75,0,0
1280,5.25,0,0
1281,5.805555556,0,0
1282,6.388888889,0,0
1283,6.666666667,0,0
1284,6.666666667,0,0
1285,6.416666667,0,0
1286,6.527777778,0,0
1287,5.722222222,0,0
1288,4.722222222,0,0
1289,3.305555556,0,0
1290,1.916666667,0,0
1291,1.055555556,0,0
1292,0,0,0
1293,0,0,0
1294,0,0,0
1295,0,0,0
1296,0,0,0
1297,0,0,0
1298,0,0,0
1299,0,0,0
1300,0,0,0
1301,0,0,0
1302,0,0,0
1303,0,0,0
1304,0,0,0
1305,0,0,0
1306,0,0,0
1307,0,0,0
1308,0,0,0
1309,0,0,0
1310,0,0,0
1311,0,0,0
1312,0,0,0
1313,0,0,0
1314,0,0,0
1315,0,0,0
1316,0,0,0
1317,0,0,0
1318,0,0,0
1319,0,0,0
1320,0,0,0
1321,0,0,0
1322,0,0,0
1323,0,0,0
1324,0,0,0
1325,0,0,0
1326,0,0,0
1327,0,0,0
1328,0,0,0
1329,0,0,0
1330,0,0,0
1331,0,0,0
1332,0,0,0
1333,0,0,0
1334,0,0,0
1335,0,0,0
1336,0,0,0
1337,0,0,0
1338,0,0,0
1339,0,0,0
1340,0,0,0
1341,0,0,0
1342,0,0,0
1343,0,0,0
1344,0,0,0
1345,0,0,0
1346,0,0,0
1347,0,0,0
1348,0,0,0
1349,0,0,0
1350,0,0,0
1351,0,0,0
1352,0,0,0
1353,0,0,0
1354,0,0,0
1355,0,0,0
1356,0,0,0
1357,0,0,0
1358,0,0,0
1359,0,0,0
1360,0,0,0
1361,0,0,0
1362,0,0,0
1363,0,0,0
1364,0,0,0
1365,0,0,0
1366,0,0,0
1367,0,0,0
1368,0,0,0
1369,0,0,0
1370,0,0,0
1371,0,0,0
1372,0,0,0
1373,0,0,0
1374,0,0,0
1375,0,0,0
1376,0,0,0
1377,0,0,0
1378,0,0,0
1379,0,0,0
1380,0,0,0
1381,0,0,0
1382,0,0,0
1383,0.805555556,0,0
1384,1.611111111,0,0
1385,2.527777778,0,0
1386,3.305555556,0,0
1387,3.972222222,0,0
1388,4.416666667,0,0
1389,4.527777778,0,0
1390,4.805555556,0,0
1391,4.972222222,0,0
1392,5.194444444,0,0
1393,5.333333333,0,0
1394,5.444444444,0,0
1395,5.777777778,0,0
1396,6.166666667,0,0
1397,6.027777778,0,0
1398,5.888888889,0,0
1399,6,0,0
1400,6.416666667,0,0
1401,6.861111111,0,0
1402,7.25,0,0
1403,7.5,0,0
1404,7.694444444,0,0
1405,7.805555556,0,0
1406,7.861111111,0,0
1407,7.861111111,0,0
1408,7.916666667,0,0
1409,7.888888889,0,0
1410,7.888888889,0,0
1411,7.916666667,0,0
1412,7.861111111,0,0
1413,7.638888889,0,0
1414,7.444444444,0,0
1415,7.166666667,0,0
1416,6.861111111,0,0
1417,6.611111111,0,0
1418,6.5,0,0
1419,6.472222222,0,0
1420,6.694444444,0,0
1421,6.944444444,0,0
1422,7.138888889,0,0
1423,7.222222222,0,0
1424,7.25,0,0
1425,7.277777778,0,0
1426,7.305555556,0,0
1427,7.138888889,0,0
1428,6.805555556,0,0
1429,6.527777778,0,0
1430,6.166666667,0,0
1431,5.694444444,0,0
1432,5.388888889,0,0
1433,5.166666667,0,0
1434,5.25,0,0
1435,5.472222222,0,0
1436,5.833333333,0,0
1437,5.722222222,0,0
1438,6.972222222,0,0
1439,7.555555556,0,0
1440,8.666666667,0,0
1441,9.472222222,0,0
1442,10.11111111,0,0
1443,10.22222222,0,0
1444,10.38888889,0,0
1445,10.69444444,0,0
1446,11.05555556,0,0
1447,11.38888889,0,0
1448,11.77777778,0,0
1449,12.11111111,0,0
1450,12.47222222,0,0
1451,12.91666667,0,0
1452,13.19444444,0,0
1453,13.19444444,0,0
1454,13.27777778,0,0
1455,13.22222222,0,0
1456,13.44444444,0,0
1457,13.63888889,0,0
1458,13.83333333,0,0
1459,14.05555556,0,0
1460,14.22222222,0,0
1461,14.33333333,0,0
1462,14.38888889,0,0
1463,14.36111111,0,0
1464,13.91666667,0,0
1465,13.05555556,0,0
1466,12.55555556,0,0
1467,11.41666667,0,0
1468,9.972222222,0,0
1469,8.5,0,0
1470,8.333333333,0,0
1471,7.694444444,0,0
1472,6.888888889,0,0
1473,6.611111111,0,0
1474,6.611111111,0,0
1475,6.527777778,0,0
1476,6.5,0,0
1477,6.583333333,0,0
1478,6.5,0,0
1479,7.027777778,0,0
1480,7.638888889,0,0
1481,8.25,0,0
1482,8.972222222,0,0
1483,9.527777778,0,0
1484,9.888888889,0,0
1485,10.08333333,0,0
1486,10.36111111,0,0
1487,10.27777778,0,0
1488,10.13888889,0,0
1489,10,0,0
1490,9.805555556,0,0
1491,9.722222222,0,0
1492,9.555555556,0,0
1493,9.138888889,0,0
1494,8.027777778,0,0
1495,7.388888889,0,0
1496,7.222222222,0,0
1497,6.805555556,0,0
1498,5.666666667,0,0
1499,5.222222222,0,0
1500,5.027777778,0,0
1501,4.611111111,0,0
1502,4.333333333,0,0
1503,4.25,0,0
1504,4.166666667,0,0
1505,4.222222222,0,0
1506,4.25,0,0
1507,4.222222222,0,0
1508,4.333333333,0,0
1509,4.416666667,0,0
1510,4.527777778,0,0
1511,4.638888889,0,0
1512,4.777777778,0,0
1513,4.888888889,0,0
1514,5.055555556,0,0
1515,5.222222222,0,0
1516,5.472222222,0,0
1517,5.638888889,0,0
1518,6.277777778,0,0
1519,7,0,0
1520,7.305555556,0,0
1521,7.777777778,0,0
1522,8.416666667,0,0
1523,8.722222222,0,0
1524,9.222222222,0,0
1525,9.75,0,0
1526,10.13888889,0,0
1527,10.36111111,0,0
1528,10.58333333,0,0
1529,10.61111111,0,0
1530,10.63888889,0,0
1531,10.91666667,0,0
1532,11.19444444,0,0
1533,12.30555556,0,0
1534,12.58333333,0,0
1535,12.80555556,0,0
1536,13.19444444,0,0
1537,13.41666667,0,0
1538,13.41666667,0,0
1539,13.25,0,0
1540,13.27777778,0,0
1541,13.5,0,0
1542,13.83333333,0,0
1543,14.08333333,0,0
1544,14.47222222,0,0
1545,15.05555556,0,0
1546,15.69444444,0,0
1547,16.33333333,0,0
1548,16.80555556,0,0
1549,17.41666667,0,0
1550,18.16666667,0,0
1551,18.69444444,0,0
1552,19.33333333,0,0
1553,19.86111111,0,0
1554,20.44444444,0,0
1555,20.80555556,0,0
1556,21.08333333,0,0
1557,21.11111111,0,0
1558,21.19444444,0,0
1559,21.41666667,0,0
1560,21.63888889,0,0
1561,21.80555556,0,0
1562,21.83333333,0,0
1563,21.80555556,0,0
1564,21.77777778,0,0
1565,21.77777778,0,0
1566,21.75,0,0
1567,21.75,0,0
1568,21.75,0,0
1569,21.72222222,0,0
1570,21.61111111,0,0
1571,21.36111111,0,0
1572,21.02777778,0,0
1573,20.63888889,0,0
1574,20.36111111,0,0
1575,20.25,0,0
1576,20.22222222,0,0
1577,20.19444444,0,0
1578,20.22222222,0,0
1579,20.33333333,0,0
1580,20.55555556,0,0
1581,21.27777778,0,0
1582,22.08333333,0,0
1583,22.91666667,0,0
1584,23.63888889,0,0
1585,24.25,0,0
1586,24.77777778,0,0
1587,25.19444444,0,0
1588,25.25,0,0
1589,25.22222222,0,0
1590,25.25,0,0
1591,25.25,0,0
1592,25.22222222,0,0
1593,25.25,0,0
1594,25.19444444,0,0
1595,25.11111111,0,0
1596,25.16666667,0,0
1597,25.19444444,0,0
1598,24.77777778,0,0
1599,24.41666667,0,0
1600,23.97222222,0,0
1601,23.63888889,0,0
1602,23.33333333,0,0
1603,23.02777778,0,0
1604,22.69444444,0,0
1605,22.16666667,0,0
1606,22.13888889,0,0
1607,22.25,0,0
1608,22.38888889,0,0
1609,22.30555556,0,0
1610,22.86111111,0,0
1611,22.69444444,0,0
1612,22.66666667,0,0
1613,22.38888889,0,0
1614,22.55555556,0,0
1615,21.27777778,0,0
1616,20.80555556,0,0
1617,20.5,0,0
1618,20.02777778,0,0
1619,19.30555556,0,0
1620,18.66666667,0,0
1621,18.08333333,0,0
1622,17.61111111,0,0
1623,16.63888889,0,0
1624,16.72222222,0,0
1625,15.83333333,0,0
1626,15.55555556,0,0
1627,15.19444444,0,0
1628,15.05555556,0,0
1629,15,0,0
1630,14.88888889,0,0
1631,14.80555556,0,0
1632,14.58333333,0,0
1633,14.41666667,0,0
1634,14.22222222,0,0
1635,14.08333333,0,0
1636,13.94444444,0,0
1637,13.72222222,0,0
1638,13.58333333,0,0
1639,13.41666667,0,0
1640,13.66666667,0,0
1641,13.88888889,0,0
1642,14.27777778,0,0
1643,14.66666667,0,0
1644,14.80555556,0,0
1645,15.05555556,0,0
1646,15.11111111,0,0
1647,14.94444444,0,0
1648,14.77777778,0,0
1649,14.61111111,0,0
1650,13.61111111,0,0
1651,12.5,0,0
1652,10.97222222,0,0
1653,9.638888889,0,0
1654,9,0,0
1655,8.805555556,0,0
1656,8.611111111,0,0
1657,8.638888889,0,0
1658,8.472222222,0,0
1659,8.5,0,0
1660,8.555555556,0,0
1661,9.305555556,0,0
1662,10.11111111,0,0
1663,10.94444444,0,0
1664,11.72222222,0,0
1665,12.47222222,0,0
1666,13.27777778,0,0
1667,13.97222222,0,0
1668,14.25,0,0
1669,14.13888889,0,0
1670,14.08333333,0,0
1671,14.22222222,0,0
1672,14.63888889,0,0
1673,15.02777778,0,0
1674,15.44444444,0,0
1675,15.94444444,0,0
1676,16.86111111,0,0
1677,18.05555556,0,0
1678,18.33333333,0,0
1679,18.52777778,0,0
1680,18.86111111,0,0
1681,19.33333333,0,0
1682,19.86111111,0,0
1683,20.44444444,0,0
1684,21.02777778,0,0
1685,21.72222222,0,0
1686,22.44444444,0,0
1687,23.27777778,0,0
1688,24.02777778,0,0
1689,24.55555556,0,0
1690,25.19444444,0,0
1691,25.83333333,0,0
1692,26.02777778,0,0
1693,26.02777778,0,0
1694,26.38888889,0,0
1695,27.02777778,0,0
1696,27.58333333,0,0
1697,28.08333333,0,0
1698,28.41666667,0,0
1699,28.30555556,0,0
1700,28.61111111,0,0
1701,29.05555556,0,0
1702,29.55555556,0,0
1703,29.97222222,0,0
1704,30.33333333,0,0
1705,30.61111111,0,0
1706,30.72222222,0,0
1707,30.72222222,0,0
1708,30.80555556,0,0
1709,30.94444444,0,0
1710,31.08333333,0,0
1711,31.19444444,0,0
1712,31.30555556,0,0
1713,31.5,0,0
1714,31.58333333,0,0
1715,31.66666667,0,0
1716,31.66666667,0,0
1717,31.52777778,0,0
1718,31.44444444,0,0
1719,31.44444444,0,0
1720,31.38888889,0,0
1721,31.22222222,0,0
1722,31.05555556,0,0
1723,30.66666667,0,0
1724,30.33333333,0,0
1725,30.44444444,0,0
1726,29.91666667,0,0
1727,29.94444444,0,0
1728,30.36111111,0,0
1729,30.08333333,0,0
1730,29.27777778,0,0
1731,28.25,0,0
1732,27.83333333,0,0
1733,27.47222222,0,0
1734,27.16666667,0,0
1735,26.97222222,0,0
1736,26.77777778,0,0
1737,26.47222222,0,0
1738,25.88888889,0,0
1739,25.25,0,0
1740,24.27777778,0,0
1741,22.94444444,0,0
1742,21.58333333,0,0
1743,20.91666667,0,0
1744,20.94444444,0,0
1745,20.27777778,0,0
1746,20.38888889,0,0
1747,19.97222222,0,0
1748,18.75,0,0
1749,17.52777778,0,0
1750,16.41666667,0,0
1751,14.69444444,0,0
1752,13.75,0,0
1753,12.86111111,0,0
1754,13.11111111,0,0
1755,13.94444444,0,0
1756,14.94444444,0,0
1757,16.02777778,0,0
1758,16.58333333,0,0
1759,17.27777778,0,0
1760,18.19444444,0,0
1761,18.44444444,0,0
1762,18.16666667,0,0
1763,18.05555556,0,0
1764,17.58333333,0,0
1765,17.41666667,0,0
1766,16.97222222,0,0
1767,16.52777778,0,0
1768,15.80555556,0,0
1769,14.47222222,0,0
1770,12.91666667,0,0
1771,11.61111111,0,0
1772,10.08333333,0,0
1773,8.75,0,0
1774,7.416666667,0,0
1775,6.5,0,0
1776,5.694444444,0,0
1777,4.5,0,0
1778,4.111111111,0,0
1779,3.916666667,0,0
1780,3.75,0,0
1781,3.527777778,0,0
1782,3.416666667,0,0
1783,3.333333333,0,0
1784,3.111111111,0,0
1785,3.111111111,0,0
1786,2.972222222,0,0
1787,2.722222222,0,0
1788,2.277777778,0,0
1789,0.805555556,0,0
1790,0,0,0
1791,0,0,0
1792,0,0,0
1793,0,0,0
1794,0,0,0
1795,0,0,0
1796,0,0,0
1797,0,0,0
1798,0,0,0
1799,0,0,0
1800,0,0,0
